Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","39211","Silk waste","2022","2022","t","115.17","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1962","1962","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1963","1963","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1964","1964","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1966","1966","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1967","1967","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1968","1968","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1969","1969","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1970","1970","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1971","1971","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1972","1972","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1973","1973","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1974","1974","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1975","1975","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1976","1976","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1977","1977","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1978","1978","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1979","1979","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1980","1980","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1981","1981","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1982","1982","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1983","1983","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1984","1984","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1985","1985","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1986","1986","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1987","1987","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1988","1988","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1989","1989","t","1","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1990","1990","t","194","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1991","1991","t","125","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1992","1992","t","176","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1993","1993","t","222","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1994","1994","t","121","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1995","1995","t","23","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1996","1996","t","10","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1997","1997","t","88","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1998","1998","t","137","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","1999","1999","t","15","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2000","2000","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2001","2001","t","18","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2002","2002","t","53","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2003","2003","t","30","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2004","2004","t","17","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2005","2005","t","4","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2006","2006","t","2","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2007","2007","t","18","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2008","2008","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2009","2009","t","0","E","Estimated value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2010","2010","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2011","2011","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2012","2012","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2013","2013","t","0","E","Estimated value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2015","2015","t","0.01","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2019","2019","t","0.01","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2020","2020","t","20.91","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","02944","Silk-worm cocoons suitable for reeling","2021","2021","t","242.33","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22212","Skim milk and whey powder","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22212","Skim milk and whey powder","1962","1962","t","0","A","Official figure",""
