ensembl_gene_id,occipital neocortex,primary motor-sensory cortex (samples),amygdaloid complex,medial ganglionic eminence,posterior (caudal) superior temporal cortex (area 22c),upper (rostral) rhombic lip,caudal ganglionic eminence,dorsal thalamus,anterior (rostral) cingulate (medial prefrontal) cortex,dorsolateral prefrontal cortex,orbital frontal cortex,lateral ganglionic eminence,"inferolateral temporal cortex (area TEv, area 20)",hippocampus (hippocampal formation),ventrolateral prefrontal cortex,parietal neocortex,geneID
ENSG00000091137,0.096133,0.197719,0.103762,0.005769,0.367573,0.007272,0.061245,0.073579,0.093367,0.113815,0.111671,0.033668,0.1916,0.048781,0.210312,0.1568,ENSG00000091137
ENSG00000091138,0.004447,0.0,0.0,0.009874,0.011112,0.008411,0.0,0.0,0.0,0.0,0.001675,0.018682,0.0,0.033279,0.025475,0.0,ENSG00000091138
ENSG00000091140,22.35871,19.507664,17.396755,19.446436,17.932155,14.355303,16.478898,15.627731,22.656359,24.944117,24.872014,17.034471,17.364482,21.415766,22.973493,18.2848,ENSG00000091140
ENSG00000091157,4.454845,4.824544,8.060333,5.197587,7.197965,5.604429,5.208921,5.35052,3.210996,2.97281,3.303879,5.927628,8.796161,3.573809,4.929195,4.821934,ENSG00000091157
ENSG00000091164,17.71829,12.72156,17.360403,15.611208,15.761738,12.181149,15.755471,15.06085,18.225262,21.099784,18.352851,13.608288,18.044896,17.453114,17.086319,13.821732,ENSG00000091164
ENSG00000091181,0.0,0.0,0.0126,0.00974,0.021477,0.03667,0.010285,0.011847,0.0,0.0,0.0,0.0,0.059465,0.296621,0.0,0.0,ENSG00000091181
ENSG00000091262,0.046304,0.043401,0.018681,0.103297,0.031123,0.024049,0.071077,0.02371,0.041347,0.036001,0.051242,0.067903,0.027611,0.069503,0.00859,0.040648,ENSG00000091262
ENSG00000091317,11.363444,7.896529,6.809424,14.909987,8.569557,3.937122,10.577614,6.629144,12.197288,13.093103,16.707466,8.272695,7.566873,17.075756,10.473525,8.16635,ENSG00000091317
ENSG00000091409,8.469478,12.960102,5.676544,7.344003,8.205014,3.67114,10.568617,2.446935,18.098424,14.304581,15.93067,11.329074,7.862869,8.109147,14.736756,10.284986,ENSG00000091409
ENSG00000091428,0.285883,0.35066,3.202944,0.909151,1.094574,2.909948,0.766565,1.157486,0.222378,0.198372,0.826162,1.259671,3.480424,0.409391,0.518176,0.418293,ENSG00000091428
ENSG00000091436,2.062565,2.336435,1.459113,2.574583,1.743756,0.620603,2.465004,3.233259,1.918049,1.759001,2.327403,1.739026,1.617669,2.922333,1.75462,2.191104,ENSG00000091436
ENSG00000091482,0.0,0.0,0.042128,0.098111,0.035663,0.0,0.033465,0.0,0.129986,0.046902,0.714525,0.113319,0.032762,0.0,0.0,0.035465,ENSG00000091482
ENSG00000091483,40.876719,35.039835,27.366198,27.392756,25.9412,21.400835,26.97493,24.704062,35.449702,43.696616,30.93522,27.433409,26.240347,29.540462,33.450545,36.507075,ENSG00000091483
ENSG00000091490,6.870678,7.341978,4.456844,1.404036,7.972562,3.319899,5.524042,2.770908,11.815567,4.863989,6.734515,4.480569,4.613681,13.896044,6.259607,7.479136,ENSG00000091490
ENSG00000091513,0.083795,0.114823,0.510275,0.20625,0.179882,2.211799,0.127783,0.280791,0.299592,0.172734,0.41832,0.304232,0.572103,0.643719,0.081255,0.090306,ENSG00000091513
ENSG00000091527,41.474029,47.555512,31.726432,42.024452,43.068922,26.995311,38.173558,27.960505,41.926927,36.472317,34.82542,39.239164,33.092244,39.984101,37.442048,42.822937,ENSG00000091527
ENSG00000091536,0.011714,0.045109,0.038777,0.040763,0.052688,0.07811,0.018277,0.102049,0.014776,0.018422,0.017351,0.042271,0.043782,0.020395,0.022755,0.040838,ENSG00000091536
ENSG00000091542,28.46698,27.005577,28.670773,28.477957,27.510573,28.60847,30.478954,25.156404,26.805937,22.989921,22.868259,27.845449,26.989767,28.492033,24.380682,26.376627,ENSG00000091542
ENSG00000091583,0.0,0.0,0.035985,0.0,0.0,0.034593,0.0,0.0,0.0,0.0,0.191903,0.033005,0.027985,0.0,0.0,0.0,ENSG00000091583
ENSG00000091592,7.801794,7.919312,16.498453,9.64125,11.854104,16.585868,9.792286,19.676355,8.917988,10.046398,11.751187,10.462445,15.916565,10.361011,10.545285,7.205604,ENSG00000091592
ENSG00000091622,0.32039,0.580517,1.105683,0.446237,0.871012,8.244116,0.350119,1.41556,0.410725,0.122961,0.355776,0.748324,2.322993,1.269994,0.253255,0.524785,ENSG00000091622
ENSG00000091640,44.123712,31.916496,43.976096,41.303568,33.134511,60.541762,41.149218,49.035301,46.407022,54.104821,63.797791,34.637703,36.45679,44.988495,42.744239,36.548872,ENSG00000091640
ENSG00000091651,18.598543,15.881166,8.280667,14.813572,8.179844,3.333828,16.077735,8.667784,18.456879,18.885127,11.452054,13.702109,7.514972,15.705679,13.165386,14.413108,ENSG00000091651
ENSG00000091656,2.162053,6.597825,3.757141,2.900141,3.726499,8.795867,5.433293,6.98459,2.348727,1.463733,1.651983,8.232058,4.046868,2.842971,2.253683,4.53993,ENSG00000091656
ENSG00000091664,3.084331,4.505897,3.26011,0.493094,6.262814,8.535775,1.24172,26.287054,6.145532,8.941117,17.349116,2.527086,14.12286,8.814757,7.995835,2.986592,ENSG00000091664
ENSG00000091704,0.012164,0.0,0.0,0.0,0.0,0.014458,0.0,0.0,0.0,0.0,0.111545,0.0,0.011696,0.0,0.0,0.0,ENSG00000091704
ENSG00000091732,9.987731,7.9451,8.370395,9.175085,7.06157,5.647847,7.99243,6.086585,8.404242,9.394818,8.751459,7.478288,7.320107,8.244827,7.375997,7.412791,ENSG00000091732
ENSG00000091831,0.0,0.008051,0.007461,0.00732,0.0,0.009311,0.0078,0.0,0.006642,0.003595,0.003434,0.011685,0.005022,0.002791,0.009737,0.010872,ENSG00000091831
ENSG00000091844,2.315499,2.819403,4.996465,2.506205,3.56801,3.381988,2.022348,5.467606,2.535297,2.805807,4.068172,2.989383,5.895288,2.122717,3.111476,2.362599,ENSG00000091844
ENSG00000091879,0.84267,1.139739,2.00525,1.96656,2.696378,1.14573,1.824431,1.359198,0.624449,0.80712,1.488309,1.307091,1.137401,1.105828,1.135713,1.210033,ENSG00000091879
ENSG00000091947,25.903358,12.182391,16.091368,16.591055,13.205065,12.438095,14.322573,13.485124,18.463664,21.87101,24.292083,10.172084,12.777766,22.699075,14.697359,16.236756,ENSG00000091947
ENSG00000091972,42.927186,40.250446,84.678445,45.21354,61.545639,77.798567,43.298574,67.639374,36.031086,50.118717,50.893354,47.68295,91.213651,34.907377,51.796891,42.007486,ENSG00000091972
ENSG00000091986,1.422375,1.840241,0.942913,0.371302,4.181595,5.103743,0.18621,0.720658,1.087789,0.965829,9.076642,0.201725,0.855189,3.789464,1.185919,2.031782,ENSG00000091986
ENSG00000092009,0.0,0.0,0.0,0.0,0.0,0.0,0.04225,0.027557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000092009
ENSG00000092010,42.339191,30.078446,21.940497,28.25775,26.612932,15.818807,27.471823,17.546641,36.625703,44.308769,39.487577,20.139636,20.381084,38.070022,30.460427,29.008096,ENSG00000092010
ENSG00000092020,12.162538,9.868283,8.809485,10.975102,9.204433,6.021736,11.362949,10.101961,13.731938,15.014159,11.348299,9.890394,9.074784,11.317142,12.082971,9.554503,ENSG00000092020
ENSG00000092036,16.905691,10.882908,8.387937,13.096934,7.972132,4.430148,11.46114,6.265773,16.768543,18.312085,14.929276,9.598208,7.325274,15.211875,10.84052,11.963626,ENSG00000092036
ENSG00000092051,9.197353,15.952882,23.361401,9.910927,22.442241,47.123914,8.781804,23.353688,7.664071,7.546886,8.618675,17.888763,23.062224,7.782314,11.595242,14.025447,ENSG00000092051
ENSG00000092054,0.005847,0.017622,0.533323,0.214368,0.109661,0.647856,0.08839,0.691041,0.203591,0.007832,0.120957,0.297597,0.553262,0.693122,0.030108,0.065552,ENSG00000092054
ENSG00000092067,0.0,0.0,0.0,0.0,0.0,0.0,0.022804,0.0,0.029127,0.0,0.090367,0.0,0.0,0.0,0.0,0.0,ENSG00000092067
ENSG00000092068,1.682339,1.643768,2.810046,1.710762,3.585191,3.370652,1.669502,2.641018,1.063163,1.035863,3.12247,1.685175,2.019805,8.277207,1.442462,1.813958,ENSG00000092068
ENSG00000092094,5.942913,4.464216,3.725931,4.567981,3.403865,2.657615,4.710762,3.778802,5.331227,6.725397,5.248159,4.450388,3.493889,5.291523,4.852163,4.798399,ENSG00000092094
ENSG00000092096,26.100423,28.987325,36.813819,18.06761,34.029198,58.804044,19.884142,41.165946,29.156997,26.462692,23.6785,24.67525,41.425668,32.989395,25.843788,29.565018,ENSG00000092096
ENSG00000092098,6.268781,6.145273,5.328726,5.604377,5.508068,6.926804,5.901573,5.121252,5.469331,5.603508,5.246777,5.674437,5.324188,6.177883,5.298621,5.609885,ENSG00000092098
ENSG00000092108,8.619908,7.890602,6.576104,7.294928,7.319644,4.72149,7.311441,5.695143,8.030687,9.388934,9.251901,7.541022,7.13688,7.9755,8.289353,7.276464,ENSG00000092108
ENSG00000092140,6.389485,4.678003,3.684678,6.396655,4.150403,2.452899,5.750657,4.517354,5.870739,6.015498,4.792148,5.105606,4.701573,4.959512,5.308657,4.56685,ENSG00000092140
ENSG00000092148,10.385194,15.575734,13.246733,11.937172,13.65087,9.998736,11.037318,12.591695,10.265349,7.878799,8.985282,13.808046,13.171817,10.560165,11.625284,13.499949,ENSG00000092148
ENSG00000092199,67.250793,42.544644,47.56693,53.00316,41.145104,23.10937,47.177927,45.415019,61.99133,70.104415,50.307467,45.90675,43.353854,51.688248,53.572817,50.637892,ENSG00000092199
ENSG00000092200,0.064475,0.071192,0.087596,0.060134,0.070356,0.090533,0.064195,0.037021,0.0466,0.073143,0.068846,0.096336,0.076177,0.052129,0.036339,0.10698,ENSG00000092200
ENSG00000092201,45.868059,40.879505,37.786088,41.082977,33.359628,23.087056,42.717234,27.103842,48.256269,38.725785,29.94619,36.04517,31.942941,42.359029,37.810434,40.983414,ENSG00000092201
ENSG00000092203,11.172667,11.489153,13.127928,12.827849,11.710875,10.551675,12.530745,11.084864,10.018509,9.715613,9.931245,11.725009,12.428683,10.447747,10.465758,11.010759,ENSG00000092203
ENSG00000092208,5.842394,3.893323,5.364492,4.616391,3.689928,2.61065,4.643535,4.302362,6.229057,6.902814,5.353143,4.070488,3.835323,5.430067,4.312581,4.023769,ENSG00000092208
ENSG00000092295,0.076921,0.075474,0.023495,0.0,0.202032,0.148338,0.056503,0.0,0.048004,0.065396,0.061971,0.084602,0.018272,0.02031,0.021425,0.078449,ENSG00000092295
ENSG00000092330,21.955946,17.624086,19.94713,17.61985,17.790566,14.643895,18.356533,19.471104,18.125219,23.62308,18.532322,16.883445,18.538679,18.924809,18.98864,17.098334,ENSG00000092330
ENSG00000092345,0.019823,0.0,0.012089,0.009219,0.0,0.023086,0.0,0.0,0.0,0.013459,0.051435,0.0,0.0,0.0,0.0,0.0,ENSG00000092345
ENSG00000092377,0.78974,0.854438,0.513376,0.826848,0.365912,0.101307,0.971966,0.288326,1.215774,0.451169,0.47425,0.89739,0.585376,1.171106,0.435573,0.657884,ENSG00000092377
ENSG00000092421,2.798069,6.007572,5.657301,3.894984,7.478776,12.234513,5.241271,8.767269,3.867371,1.917374,5.128787,5.516322,8.496302,9.460994,3.571696,5.167842,ENSG00000092421
ENSG00000092439,1.869916,2.991606,1.276107,2.012358,2.302917,1.357137,1.961237,1.292607,2.221224,1.781156,2.607354,2.372846,1.535622,2.346886,1.961104,2.24093,ENSG00000092439
ENSG00000092445,10.65956,6.865345,7.637161,9.658662,6.484514,6.33018,9.055802,5.827274,5.998579,6.799238,6.583782,7.531894,6.39873,8.392349,5.762158,7.838732,ENSG00000092445
ENSG00000092470,15.619602,13.193152,8.033048,15.287435,9.183494,2.699803,16.431696,5.45012,13.545006,13.457392,7.700449,12.758859,7.353246,10.398095,11.505469,12.095914,ENSG00000092470
ENSG00000092529,0.116044,0.101864,0.16276,0.14636,0.224119,0.232949,0.135107,0.07315,0.139834,0.059521,0.259827,0.130969,0.132113,0.153245,0.081583,0.15711,ENSG00000092529
ENSG00000092531,8.811642,6.112179,3.43162,4.00996,6.736934,2.517584,4.57143,1.917601,7.129451,8.012865,13.796845,3.550165,4.05902,9.727907,5.512914,6.453123,ENSG00000092531
ENSG00000092607,1.056257,1.227249,0.64215,0.166547,2.870336,0.406603,0.101964,0.213538,0.485102,0.614997,5.125317,0.135398,0.375755,0.863581,0.584846,1.421387,ENSG00000092607
ENSG00000092621,52.927679,36.724455,27.542422,52.077743,26.01189,10.847922,50.535164,22.642126,58.159887,45.872132,30.210029,34.044268,24.771138,51.165943,36.139747,41.501435,ENSG00000092621
ENSG00000092758,4.002736,11.70736,1.634394,1.249211,3.349378,0.857606,1.1271,0.332365,14.309643,9.098124,26.794996,1.726661,1.002845,9.000039,4.236035,8.247476,ENSG00000092758
ENSG00000092820,182.409263,176.742877,59.165659,81.790058,146.28186,30.801779,137.107606,33.956025,131.227985,151.267449,78.192818,89.155861,75.990197,102.495852,186.074128,195.070036,ENSG00000092820
ENSG00000092841,111.209344,75.62381,118.264973,111.388463,83.334595,85.965568,103.933886,103.228265,99.600111,146.543615,163.670823,87.541695,81.732398,119.50267,99.878628,82.707459,ENSG00000092841
ENSG00000092847,28.026118,28.186653,10.50323,13.155243,16.666124,9.268916,17.453137,9.495221,31.216454,17.262195,10.805228,14.471115,13.385278,27.709794,17.198889,25.042896,ENSG00000092847
ENSG00000092850,3.293204,3.306197,3.252689,2.34879,2.430105,2.325193,2.814817,1.711396,2.733876,2.511484,2.947404,3.486341,2.749251,3.282758,2.361799,2.694845,ENSG00000092850
ENSG00000092853,3.430775,7.014277,2.553624,5.183807,3.690348,1.359266,5.941738,2.63011,3.183635,1.954222,1.108712,6.30566,2.40963,3.234906,3.109624,5.134663,ENSG00000092853
ENSG00000092871,10.622562,13.024685,4.959542,6.665028,7.860481,3.943201,7.777734,3.66785,8.180484,8.079585,4.491898,6.680423,6.570149,5.516074,7.152472,11.279619,ENSG00000092871
ENSG00000092929,0.14643,0.156507,0.068155,0.075699,0.169796,0.247312,0.062799,0.045974,0.126343,0.121317,0.210173,0.13442,0.053946,0.229959,0.167034,0.124842,ENSG00000092929
ENSG00000092931,4.061051,4.32792,4.091343,4.158517,4.189437,4.468014,3.586224,2.748639,3.49684,3.507692,4.646075,4.314931,4.983107,4.035348,4.12565,4.14186,ENSG00000092931
ENSG00000092964,128.447808,156.622065,194.139056,187.875163,180.524415,169.909417,177.448047,219.116168,107.896399,91.271772,77.55664,173.002015,192.858109,122.331006,125.231618,137.952216,ENSG00000092964
ENSG00000092969,0.43389,0.268909,0.936335,0.715329,1.678128,2.166165,0.357284,0.118835,0.257021,0.231571,5.693338,0.748588,1.849529,0.629206,0.597704,0.495563,ENSG00000092969
ENSG00000092978,4.014792,3.033356,2.765259,3.123823,2.6171,2.099478,3.067224,2.84707,4.109554,3.743648,3.846039,2.53999,2.953743,3.826904,3.245216,2.971752,ENSG00000092978
ENSG00000093000,11.893877,11.936367,8.008117,11.473678,9.384623,6.033829,10.770208,8.31496,12.414435,10.676483,8.791384,10.727037,8.977395,11.496464,10.384084,10.969933,ENSG00000093000
ENSG00000093009,16.374438,12.872593,5.627996,11.364104,6.856143,2.161345,12.357281,6.378784,14.213455,15.883531,8.166592,11.287842,5.553326,10.119176,11.065327,12.473634,ENSG00000093009
ENSG00000093010,13.44508,9.635616,9.131152,11.013268,9.720202,9.244978,10.659792,9.326108,11.756804,12.490357,11.794502,8.668269,8.862955,13.465424,11.057064,10.926639,ENSG00000093010
ENSG00000093072,4.461131,5.468243,2.601455,4.649027,4.14133,3.974758,4.612259,4.766937,2.882031,2.578962,2.303768,4.040023,4.079427,5.182399,3.179457,4.885151,ENSG00000093072
ENSG00000093100,1.753202,4.731238,4.287264,3.652447,5.59785,9.062387,4.103924,2.450977,1.336566,1.040912,1.152629,7.168501,4.914557,1.970252,2.304978,3.917408,ENSG00000093100
ENSG00000093134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000093134
ENSG00000093144,10.564693,7.557999,6.787057,9.469412,7.251668,7.440562,8.047003,7.252858,11.287528,11.625277,10.763973,7.774899,7.546453,11.461813,8.421516,7.928529,ENSG00000093144
ENSG00000093167,2.288112,3.748557,2.522488,2.386531,2.749173,3.194568,2.636308,2.724182,2.904054,2.476699,2.825864,3.254806,2.285277,2.978541,2.885341,2.94412,ENSG00000093167
ENSG00000093183,9.219798,8.276052,6.810945,8.143834,7.358246,6.338605,8.317293,7.110849,7.907193,7.988805,7.065214,8.058352,7.523498,7.718436,7.711574,7.833328,ENSG00000093183
ENSG00000093217,0.750699,0.779401,0.46504,0.552796,0.650761,0.40372,0.571315,0.574246,0.612115,0.461385,0.294375,0.641633,0.469489,0.574738,0.597747,0.984649,ENSG00000093217
ENSG00000094631,6.772977,7.999491,7.055324,7.165228,7.319731,7.76286,6.813395,10.219213,6.891304,5.985098,5.204582,8.248583,6.313799,7.074158,6.776664,7.820566,ENSG00000094631
ENSG00000094661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15083,0.0,0.0,0.0,0.0,0.029844,ENSG00000094661
ENSG00000094755,0.629503,0.228308,0.047515,0.007247,0.146458,0.018147,0.053256,0.0,0.476679,0.411765,0.281929,0.025794,0.021872,0.187831,0.161301,0.263675,ENSG00000094755
ENSG00000094796,0.0,0.068235,0.02749,0.0,1.43292,0.0,0.15495,0.0,0.0,0.091815,0.224431,0.196958,0.234006,0.0,0.964768,0.024392,ENSG00000094796
ENSG00000094804,16.241695,11.534805,5.552243,10.883271,6.895017,2.298448,11.276134,6.515465,16.392885,14.200022,8.203671,9.644788,5.401294,12.381062,10.030007,11.650123,ENSG00000094804
ENSG00000094841,5.721657,4.911467,5.752412,5.307043,5.311686,6.323727,4.207529,7.542904,4.96423,5.934006,5.532956,4.416806,5.790551,5.667075,5.323773,4.523685,ENSG00000094841
ENSG00000094880,11.990447,9.712352,6.788629,8.803047,7.799075,5.325458,8.202587,6.413523,11.289454,10.120393,9.300627,8.189549,7.263874,10.635846,8.97733,9.509578,ENSG00000094880
ENSG00000094914,19.978013,14.417224,12.618032,18.155896,13.237402,10.59345,17.880754,12.140132,15.219366,14.620965,10.41857,14.406581,12.201261,16.108344,13.97094,17.114597,ENSG00000094914
ENSG00000094916,72.517812,76.273161,74.99545,94.921273,63.364316,46.098508,85.669151,76.129673,77.983719,53.146792,46.952583,79.385867,75.729534,75.043482,62.861167,68.422188,ENSG00000094916
ENSG00000094963,0.0,0.005861,0.010959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022501,0.0,0.0,0.0,0.0,0.011873,ENSG00000094963
ENSG00000094975,13.149621,14.320143,9.878663,14.298762,11.948343,7.9979,14.262476,10.076073,13.192739,13.118685,13.373073,13.528137,12.918375,13.375822,13.365267,13.047909,ENSG00000094975
ENSG00000095002,33.312081,26.344317,17.46637,26.712791,19.785406,11.04374,27.388211,21.337809,33.32224,32.757111,24.469972,25.104231,19.518392,27.316029,26.754877,25.38204,ENSG00000095002
ENSG00000095015,3.329734,2.931018,3.612697,3.974554,2.616006,2.730634,3.216887,3.552447,2.352755,1.680782,2.741608,4.280067,2.770699,4.216105,2.317044,3.007583,ENSG00000095015
ENSG00000095059,73.911784,66.237949,82.032499,78.402727,75.741825,77.694597,76.712653,68.808268,56.854702,80.24566,57.476199,63.75371,75.162678,49.151282,74.822077,69.180745,ENSG00000095059
ENSG00000095066,3.418394,4.263986,3.510475,3.21846,3.3195,6.535816,2.622633,3.651398,4.153219,2.842992,3.259055,4.624942,2.904535,3.88582,3.013474,3.57571,ENSG00000095066
ENSG00000095110,0.0,0.0,0.0,0.0,0.0,0.005686,0.0,0.0,0.0,0.0,0.010681,0.0,0.0,0.0,0.0,0.008569,ENSG00000095110
ENSG00000095139,35.37716,34.946592,32.129924,35.567134,35.692348,24.33641,33.288535,34.482676,32.098933,31.07169,31.993352,33.912423,33.365882,33.294581,29.831887,33.491033,ENSG00000095139
ENSG00000095203,0.180232,0.124029,0.939085,0.437131,0.439685,2.88626,0.106778,0.399322,0.181281,0.116872,1.15336,0.438244,0.938662,0.748418,0.17019,0.102617,ENSG00000095203
ENSG00000095209,3.096458,1.262628,2.028988,4.526221,1.816332,1.506591,3.003607,2.477593,1.608242,1.567954,2.210539,2.043901,1.823816,4.479548,1.815474,1.519194,ENSG00000095209
ENSG00000095261,8.666051,6.604875,5.834838,6.489292,6.46969,3.976745,5.707795,6.05217,7.5287,7.107698,8.085125,5.558748,6.491382,8.720229,6.670907,6.986105,ENSG00000095261
ENSG00000095303,0.211751,0.164743,0.18783,0.17926,0.180638,0.165694,0.135637,0.159671,0.241344,0.322109,0.404978,0.215281,0.135775,1.295462,0.141282,0.183984,ENSG00000095303
ENSG00000095319,13.232263,15.097618,10.82941,15.60424,12.395585,6.480128,15.082635,7.468454,10.094498,8.79259,6.158399,13.992265,11.259793,11.305633,9.80596,14.535545,ENSG00000095319
ENSG00000095321,7.872038,8.270405,8.500023,8.413059,9.446881,11.593073,8.593023,8.905959,7.170092,7.043431,8.652832,9.00142,8.841934,9.142132,8.250059,9.205194,ENSG00000095321
ENSG00000095370,3.354642,4.397469,6.880042,5.302392,6.384141,10.585249,6.391187,6.749814,2.913153,2.441185,2.978937,4.560942,6.1424,5.525303,3.381884,4.276656,ENSG00000095370
ENSG00000095380,5.966301,4.373354,3.330618,3.531904,4.09572,2.754421,3.412212,2.473869,5.554372,6.054583,6.03206,2.859309,3.403525,4.770823,4.459405,4.529366,ENSG00000095380
ENSG00000095383,0.345349,0.295881,0.305397,0.383653,0.316058,0.746513,0.357822,0.261184,0.180588,0.268857,0.311913,0.343927,0.203723,0.433906,0.213109,0.321121,ENSG00000095383
ENSG00000095397,0.795845,1.362315,1.692988,1.087656,1.060181,1.898873,1.424542,0.329937,0.716077,0.598893,0.622098,1.660167,1.649524,1.187116,0.679707,1.259737,ENSG00000095397
ENSG00000095464,0.030211,0.022004,0.081568,0.010094,0.023639,0.099219,0.031977,0.0,0.0,0.039233,0.070017,0.047906,0.020588,0.022885,0.0,0.05421,ENSG00000095464
ENSG00000095485,8.008952,7.524475,5.897136,7.984254,5.752229,4.295115,7.159093,4.999373,7.759169,7.550579,6.410387,7.153848,5.835527,7.010243,6.885257,7.11052,ENSG00000095485
ENSG00000095539,2.252213,3.780245,3.116084,1.921927,4.580529,5.776695,1.895371,3.620178,2.176438,1.85214,1.598427,2.729272,3.565671,2.025529,2.57425,3.355706,ENSG00000095539
